Niveau,Soort,Graad,Stroom,Sleutelcompetentie,Type onderwijsdoel,Type onderdeel,Onderdeel,Nummer / Code,Onderwijsdoel,Attitudinaal,Feitenkennis,Conceptuele kennis,Procedurele kennis,Metacognitieve kennis,Context,Tekstkenmerken,Cognitieve dimensie,Affectieve dimensie,Psychomotorische dimensie,Geldig vanaf,Geldig tot,Id,Onderwijsniveau_id,Verwante sleutelcompetentie,Verwante bouwsteen
Secundair onderwijs,Gewoon,1ste graad,B-stroom,7. Burgerschapscompetenties met inbegrip van competenties inzake samenleven,Eindtermen,Bouwsteen,"Actief participeren aan de samenleving, rekening houdend met de rechten en plichten van iedereen binnen de rechtsstaat.",7.10,"De leerlingen onderscheiden inspraak, participatie en besluitvorming in schoolse situaties, rekening houdend met de rechten en plichten van iedereen.",Nee,,"'- Inspraak, participatie en besluitvorming in de schoolomgeving
- Rechten en plichten in de schoolomgeving
- Manieren om te participeren in de schoolomgeving",,,,,beheersingsniveau begrijpen,"Voorkeur tonen voor en belang hechten aan waarden, opvattingen, gedragingen, gebeurtenissen, informatie, taken, strategieën,…",,31/08/2015,,sec-7.10-2365195760,http://ilearn.ilabt.imec.be/vocab/ondniv/sec-gr1-bstroom,http://ilearn.ilabt.imec.be/vocab/curr1/c-burgerschap-en-samenleven,http://ilearn.ilabt.imec.be/vocab/curr1/s-participatie
Secundair onderwijs,Gewoon,1ste graad,B-stroom,7. Burgerschapscompetenties met inbegrip van competenties inzake samenleven,Eindtermen,Bouwsteen,De wederzijdse invloed tussen maatschappelijke domeinen en ontwikkelingen en de impact ervan op de (globale) samenleving en het individu kritisch benaderen.,7.11,De leerlingen handelen duurzaam in een schoolse context.,Ja,,,,,,,,,,31/08/2015,,sec-7.11-1223351942,http://ilearn.ilabt.imec.be/vocab/ondniv/sec-gr1-bstroom,http://ilearn.ilabt.imec.be/vocab/curr1/c-burgerschap-en-samenleven,http://ilearn.ilabt.imec.be/vocab/curr1/s-maatschappijkritisch-denken
Secundair onderwijs,Gewoon,1ste graad,B-stroom,7. Burgerschapscompetenties met inbegrip van competenties inzake samenleven,Eindtermen,Bouwsteen,De wederzijdse invloed tussen maatschappelijke domeinen en ontwikkelingen en de impact ervan op de (globale) samenleving en het individu kritisch benaderen.,7.12,De leerlingen lichten de complexiteit en verwevenheid van duurzaamheidskwesties toe.,Nee,,"'- Duurzame ontwikkeling op het vlak van consumptie, energie, mobiliteit
- Oorzaak-gevolg relaties
- Onderscheid geheel-onderdeel binnen systemen
- Verschillende perspectieven (3 P's: planet, profit, people) op duurzaamheidskwesties",,,,,beheersingsniveau begrijpen,"Reageren op opvattingen, gedrag, gebeurtenissen, informatie, taken, strategieën,…",,31/08/2015,,sec-7.12-1894447322,http://ilearn.ilabt.imec.be/vocab/ondniv/sec-gr1-bstroom,http://ilearn.ilabt.imec.be/vocab/curr1/c-burgerschap-en-samenleven,http://ilearn.ilabt.imec.be/vocab/curr1/s-maatschappijkritisch-denken
Secundair onderwijs,Gewoon,1ste graad,B-stroom,7. Burgerschapscompetenties met inbegrip van competenties inzake samenleven,Eindtermen,Bouwsteen,De wederzijdse invloed tussen maatschappelijke domeinen en ontwikkelingen en de impact ervan op de (globale) samenleving en het individu kritisch benaderen.,7.13,De leerlingen verklaren de impact van globale uitdagingen van duurzame ontwikkeling op het lokale niveau.,Nee,,"'- Duurzame ontwikkeling
- Oorzaak-gevolg relaties
- Onderscheid geheel - onderdeel binnen systemen
- Verschillende perspectieven (3 P's: planet, profit, people) op duurzaamheidskwesties",,'- Kritische reflectie over duurzaamheidskwesties,,,beheersingsniveau begrijpen,"Reageren op opvattingen, gedrag, gebeurtenissen, informatie, taken, strategieën,…",,31/08/2015,,sec-7.13-4209228353,http://ilearn.ilabt.imec.be/vocab/ondniv/sec-gr1-bstroom,http://ilearn.ilabt.imec.be/vocab/curr1/c-burgerschap-en-samenleven,http://ilearn.ilabt.imec.be/vocab/curr1/s-maatschappijkritisch-denken
Secundair onderwijs,Gewoon,1ste graad,B-stroom,7. Burgerschapscompetenties met inbegrip van competenties inzake samenleven,Eindtermen,Bouwsteen,De wederzijdse invloed tussen maatschappelijke domeinen en ontwikkelingen en de impact ervan op de (globale) samenleving en het individu kritisch benaderen.,7.14,De leerlingen illustreren wederzijdse beïnvloeding tussen maatschappelijke domeinen.,Nee,,"'- Interactie tussen maatschappelijke domeinen (politiek, sociaal, economisch en cultureel)",,,,,beheersingsniveau begrijpen,"Reageren op opvattingen, gedrag, gebeurtenissen, informatie, taken, strategieën,…",,31/08/2015,,sec-7.14-3884972116,http://ilearn.ilabt.imec.be/vocab/ondniv/sec-gr1-bstroom,http://ilearn.ilabt.imec.be/vocab/curr1/c-burgerschap-en-samenleven,http://ilearn.ilabt.imec.be/vocab/curr1/s-maatschappijkritisch-denken
Secundair onderwijs,Gewoon,1ste graad,B-stroom,7. Burgerschapscompetenties met inbegrip van competenties inzake samenleven,Eindtermen,Bouwsteen,"Democratische besluitvorming op lokaal, nationaal en internationaal niveau duiden",7.15,De leerlingen lichten participatieve en democratische besluitvorming toe voor zover deze relevant is voor hun eigen leefwereld.,Nee,"'- Bestuursniveaus: gemeente, provincie, gemeenschappen en gewesten met inbegrip van de Vlaamse, België en Europese Unie","'- Verband tussen verkiezingen, vertegenwoordiging en bestuur 
- Democratische besluitvorming",,,"'◦ Relevant voor eigen leefwereld zoals, afhankelijk van de actualiteit, op niveau van gemeente, gewest, land, Europa, wereld",,beheersingsniveau begrijpen,,,31/08/2015,,sec-7.15-650380744,http://ilearn.ilabt.imec.be/vocab/ondniv/sec-gr1-bstroom,http://ilearn.ilabt.imec.be/vocab/curr1/c-burgerschap-en-samenleven,http://ilearn.ilabt.imec.be/vocab/curr1/s-politiek
Secundair onderwijs,Gewoon,1ste graad,B-stroom,7. Burgerschapscompetenties met inbegrip van competenties inzake samenleven,Eindtermen,Bouwsteen,Democratische principes en democratische cultuur kaderen binnen de moderne rechtsstaat.,7.16,"De leerlingen komen op voor de eerbiediging van de rechten van de mens en het kind en voor sociale rechtvaardigheid, voor zover het relevant is voor hun eigen leefwereld.",Ja,,,,,,,,,,31/08/2015,,sec-7.16-148744069,http://ilearn.ilabt.imec.be/vocab/ondniv/sec-gr1-bstroom,http://ilearn.ilabt.imec.be/vocab/curr1/c-burgerschap-en-samenleven,http://ilearn.ilabt.imec.be/vocab/curr1/s-democratie-en-mensenrechten
Secundair onderwijs,Gewoon,1ste graad,B-stroom,7. Burgerschapscompetenties met inbegrip van competenties inzake samenleven,Eindtermen,Bouwsteen,Democratische principes en democratische cultuur kaderen binnen de moderne rechtsstaat.,7.17,De leerlingen lichten het belang van mensen- en kinderrechten toe.,Nee,,"'- Mensenrechten
- Kinderrechten
- Sociale rechtvaardigheid
- Schendingen van mensen- en kinderrechten zoals kinderen in armoede, kindsoldaten, kinderarbeid
- Relevante organisaties en instellingen zoals kinderrechtencommissariaat, mensenrechtenorganisaties",,,"'◦ Referentiekaders ""Universele Verklaring van de Rechten van de Mens"" en ""Kinderrechtenverdrag""",,beheersingsniveau begrijpen,"Voorkeur tonen voor en belang hechten aan waarden, opvattingen, gedragingen, gebeurtenissen, informatie, taken, strategieën,…",,31/08/2015,,sec-7.17-3301302652,http://ilearn.ilabt.imec.be/vocab/ondniv/sec-gr1-bstroom,http://ilearn.ilabt.imec.be/vocab/curr1/c-burgerschap-en-samenleven,http://ilearn.ilabt.imec.be/vocab/curr1/s-democratie-en-mensenrechten
Secundair onderwijs,Gewoon,1ste graad,B-stroom,7. Burgerschapscompetenties met inbegrip van competenties inzake samenleven,Eindtermen,Bouwsteen,Democratische principes en democratische cultuur kaderen binnen de moderne rechtsstaat.,7.18,"De leerlingen lichten het onderscheid toe tussen samenleven in een democratie en samenleven onder andere regimes.

Ze appreciëren het samenleven in een democratie en de principes waarop ze in Vlaanderen gebaseerd is.",Ja,'- Democratie,"'- Democratie
- Rechten en plichten 
- Vrijheid en gelijkheid
- Onderscheid tussen democratie en autoritaire regimes",,,"'◦ Referentiekader ""Competences for democratic culture"" - Raad van Europa",,beheersingsniveau begrijpen,,,31/08/2015,,sec-7.18-914357431,http://ilearn.ilabt.imec.be/vocab/ondniv/sec-gr1-bstroom,http://ilearn.ilabt.imec.be/vocab/curr1/c-burgerschap-en-samenleven,http://ilearn.ilabt.imec.be/vocab/curr1/s-democratie-en-mensenrechten
Secundair onderwijs,Gewoon,1ste graad,B-stroom,3. Competenties in andere talen,Eindtermen,Bouwsteen,"Vreemde talen receptief, productief en interactief, zowel mondeling als schriftelijk gebruiken als communicatiemiddelen in relevante situaties.",3.1,"De leerlingen zijn gemotiveerd voor taal m.i.v. cultuur, lezen, spreken, schrijven, luisteren en inzicht in het taalsysteem.",Ja,,,,,,,,,,31/08/2015,,sec-3.1-2845304355,http://ilearn.ilabt.imec.be/vocab/ondniv/sec-gr1-bstroom,http://ilearn.ilabt.imec.be/vocab/curr1/c-andere-talen,http://ilearn.ilabt.imec.be/vocab/curr1/s-1-communicatie
Secundair onderwijs,Gewoon,1ste graad,B-stroom,3. Competenties in andere talen,Eindtermen,Bouwsteen,"Vreemde talen receptief, productief en interactief, zowel mondeling als schriftelijk gebruiken als communicatiemiddelen in relevante situaties.",3.2,De leerlingen bepalen het onderwerp en de globale inhoud van geschreven en gesproken teksten in functie van doelgerichte communicatie.,Nee,"'- Woordenschat: zeer elementair repertoire bestaande uit transparante woorden, de meest frequente woorden, woordcombinaties en vaste uitdrukkingen","'- Tekststructuur, titels, structuuraanduiders (signaalwoorden en verwijswoorden)","'- Strategieën: tekststructuur, structuuraanduiders en titels herkennen, rekening houden met lees- en luisterdoel, voorkennis activeren, visuele ondersteunende elementen gebruiken, inhoud voorspellen, vragen stellen, de vermoedelijke betekenis van onbekende woorden afleiden uit de context, de vermoedelijke betekenis van onbekende woorden afleiden via taalverwantschap, talige hulpmiddelen gebruiken",,,"'* Zeer eenvoudige, herkenbare, expliciet aangegeven tekststructuur
* Zeer lage informatiedichtheid
* Zeer elementaire woordenschat bestaande uit hoofdzakelijk transparante woorden, de meest frequente woorden, woordcombinaties en vaste uitdrukkingen
* Grote samenhang
* Concrete, herkenbare inhoud
* Zeer eenvoudige zinsbouw 
* Beperkte lengte
* Tekstsoorten: informatief, opiniërend en prescriptief
(bijkomend voor schriftelijke receptie)
* Duidelijke lay-out
(bijkomend voor mondelinge receptie)
* Geen achtergrondruis
* Normaal spreektempo met frequente pauzes
* Ondersteunende maar natuurlijke intonatie
* Heldere uitspraak, duidelijke articulatie
* Met visuele ondersteuning of met ondersteuning van non-verbaal gedrag",beheersingsniveau analyseren,,,31/08/2015,,sec-3.2-1695774186,http://ilearn.ilabt.imec.be/vocab/ondniv/sec-gr1-bstroom,http://ilearn.ilabt.imec.be/vocab/curr1/c-andere-talen,http://ilearn.ilabt.imec.be/vocab/curr1/s-1-communicatie
Secundair onderwijs,Gewoon,1ste graad,B-stroom,3. Competenties in andere talen,Eindtermen,Bouwsteen,"Vreemde talen receptief, productief en interactief, zowel mondeling als schriftelijk gebruiken als communicatiemiddelen in relevante situaties.",3.3,De leerlingen bepalen wat de hoofdgedachte is in geschreven en gesproken teksten in functie van doelgerichte communicatie.,Nee,"'- Woordenschat: zeer elementair repertoire bestaande uit transparante woorden, de meest frequente woorden, woordcombinaties en vaste uitdrukkingen","'- Tekststructuur, titels, structuuraanduiders (signaalwoorden en verwijswoorden)","'- Strategieën: tekststructuur, structuuraanduiders en titels herkennen, rekening houden met lees- en luisterdoel, voorkennis activeren, visuele ondersteunende elementen gebruiken, inhoud voorspellen, vragen stellen, hoofd- en bijzaken onderscheiden, de vermoedelijke betekenis van onbekende woorden afleiden uit de context, de vermoedelijke betekenis van onbekende woorden afleiden via taalverwantschap, talige hulpmiddelen gebruiken",,,"'* Zeer eenvoudige, herkenbare, expliciet aangegeven tekststructuur
* Zeer lage informatiedichtheid
* Zeer elementaire woordenschat bestaande uit hoofdzakelijk transparante woorden, de meest frequente woorden, woordcombinaties en vaste uitdrukkingen
* Grote samenhang
* Concrete, herkenbare inhoud
* Zeer eenvoudige zinsbouw 
* Beperkte lengte
* Tekstsoorten: informatief, opiniërend en prescriptief
(bijkomend voor schriftelijke receptie)
* Duidelijke lay-out
(bijkomend voor mondelinge receptie)
* Geen achtergrondruis
* Normaal spreektempo met frequente pauzes
* Ondersteunende maar natuurlijke intonatie
* Heldere uitspraak, duidelijke articulatie
* Met visuele ondersteuning of met ondersteuning van non-verbaal gedrag",beheersingsniveau analyseren,,,31/08/2015,,sec-3.3-2540864644,http://ilearn.ilabt.imec.be/vocab/ondniv/sec-gr1-bstroom,http://ilearn.ilabt.imec.be/vocab/curr1/c-andere-talen,http://ilearn.ilabt.imec.be/vocab/curr1/s-1-communicatie
Secundair onderwijs,Gewoon,1ste graad,B-stroom,3. Competenties in andere talen,Eindtermen,Bouwsteen,"Vreemde talen receptief, productief en interactief, zowel mondeling als schriftelijk gebruiken als communicatiemiddelen in relevante situaties.",3.4,De leerlingen selecteren relevante informatie in geschreven en gesproken teksten in functie van doelgerichte communicatie.,Nee,"'- Woordenschat: zeer elementair repertoire bestaande uit transparante woorden, de meest frequente woorden, woordcombinaties en vaste uitdrukkingen","'- Tekststructuur, titels, structuuraanduiders (signaalwoorden en verwijswoorden)","'- Strategieën: tekststructuur, structuuraanduiders en titels herkennen, rekening houden met lees- en luisterdoel, voorkennis activeren, visuele ondersteunende elementen gebruiken, inhoud voorspellen, vragen stellen, de vermoedelijke betekenis van onbekende woorden afleiden uit de context, de vermoedelijke betekenis van onbekende woorden afleiden via taalverwantschap, talige hulpmiddelen gebruiken",,,"'* Zeer eenvoudige, herkenbare, expliciet aangegeven tekststructuur
* Zeer lage informatiedichtheid
* Zeer elementaire woordenschat bestaande uit hoofdzakelijk transparante woorden, de meest frequente woorden, woordcombinaties en vaste uitdrukkingen
* Grote samenhang
* Concrete, herkenbare inhoud
* Zeer eenvoudige zinsbouw 
* Beperkte lengte
* Tekstsoorten: informatief, opiniërend en prescriptief
(bijkomend voor schriftelijke receptie)
* Duidelijke lay-out
(bijkomend voor mondelinge receptie)
* Geen achtergrondruis
* Normaal spreektempo met frequente pauzes
* Ondersteunende maar natuurlijke intonatie
* Heldere uitspraak, duidelijke articulatie
* Met visuele ondersteuning of met ondersteuning van non-verbaal gedrag",beheersingsniveau analyseren,,,31/08/2015,,sec-3.4-2763685411,http://ilearn.ilabt.imec.be/vocab/ondniv/sec-gr1-bstroom,http://ilearn.ilabt.imec.be/vocab/curr1/c-andere-talen,http://ilearn.ilabt.imec.be/vocab/curr1/s-1-communicatie
Secundair onderwijs,Gewoon,1ste graad,B-stroom,3. Competenties in andere talen,Eindtermen,Bouwsteen,"Vreemde talen receptief, productief en interactief, zowel mondeling als schriftelijk gebruiken als communicatiemiddelen in relevante situaties.",3.5,"De leerlingen produceren schriftelijke en mondelinge teksten in functie van doelgerichte communicatie met behulp van sleutelwoorden, bouwstenen of een voorbeeld.",Nee,"'- Woordenschat: zeer elementair repertoire bestaande uit transparante woorden, de meest frequente woorden, woordcombinaties en vaste uitdrukkingen die toelaten te voldoen aan de meest elementaire communicatiebehoeften","'- Effecten van non-verbaal gedrag (mondelinge productie)
- Registers","'- Strategieën: spreek- en schrijfdoel bepalen, voorkennis activeren, rekening houden met ontvanger (zoals het gepast inzetten van lichaamstaal), talige hulpmiddelen gebruiken
- Gebruik van registers
- Gebruik van eenvoudige grammaticale constructies en zinspatronen uit een aangeleerd repertoire (zoals meervoud, volgorde van persoonsvorm en onderwerp in een hoofdzin)",,,"'* Taalgebruik met aandacht voor adequaatheid
* Beheersing van een zeer elementair lexicaal repertoire bestaande uit hoofdzakelijk geïsoleerde woorden, de meest frequente woorden, transparante woorden, woordcombinaties en vaste uitdrukkingen die toelaten te voldoen aan de meest elementaire communicatiebehoeften en die betrekking hebben op concrete situaties 
* Beperkte beheersing van eenvoudige grammaticale constructies en zinspatronen uit een aangeleerd repertoire (zoals meervoud, volgorde van persoonsvorm en onderwerp in een hoofdzin)
* Gepast register (afgestemd op doel en doelpubliek)
* Gebruik van hoogfrequente signaalwoorden (chronologisch verloop, opsomming)
* Redelijk herkenbare samenhang
* Concrete inhoud
* Zeer beperkte lengte
* Tekstsoorten: informatief en opiniërend
(bijkomend voor schriftelijke productie)
* Korte woorden en frasen uit het aangeleerde lexicale repertoire zijn correct overgeschreven
(bijkomend voor mondelinge productie)
* Gepaste, niet-storende lichaamstaal
* Uitspraak van een zeer beperkt repertoire van aangeleerde woorden en frasen is met enige inspanning verstaanbaar
* Gebruik van hoofdzakelijk geïsoleerde woorden, de meest frequente woorden, woordcombinaties en vaste uitdrukkingen, met talrijke onderbrekingen (om naar uitdrukkingen te zoeken, minder vertrouwde woorden uit te spreken en om de communicatie te herstellen)",beheersingsniveau creëren,,,31/08/2015,,sec-3.5-1573223576,http://ilearn.ilabt.imec.be/vocab/ondniv/sec-gr1-bstroom,http://ilearn.ilabt.imec.be/vocab/curr1/c-andere-talen,http://ilearn.ilabt.imec.be/vocab/curr1/s-1-communicatie
Secundair onderwijs,Gewoon,1ste graad,B-stroom,3. Competenties in andere talen,Eindtermen,Bouwsteen,"Vreemde talen receptief, productief en interactief, zowel mondeling als schriftelijk gebruiken als communicatiemiddelen in relevante situaties.",3.6,De leerlingen nemen deel aan mondelinge interactie in functie van doelgerichte communicatie.,Nee,'- Zie opsomming bij eindtermen 3.2 t.e.m. 3.5,"'- Zie opsomming bij eindtermen 3.2 t.e.m. 3.5
- De meest elementaire alledaagse taalgedragsconventies (aanspreken, begroeten, afscheid nemen, voorstellen, bedanken, zich verontschuldigen)","'- Strategieën (bijkomend t.o.v. de strategieën opgesomd bij mondelinge receptie en productie): rekening houden met doel interactie, inspelen op wat de ander zegt, vragen om hulp/opheldering (zoals trager spreken, herhalen, herformuleren) en zelf hulp/opheldering bieden, elementen van lichaamstaal en intonatie herkennen en zelf doelgericht inzetten
- Gebruik van de meest elementaire alledaagse taalgedragsconventies (aanspreken, begroeten, afscheid nemen, voorstellen, bedanken, zich verontschuldigen)
- Zie opsomming bij eindtermen 3.2 t.e.m. 3.5",,,"'* Zie opsomming bij eindtermen 3.2 t.e.m. 3.5
* Gebruikt van de meest elementaire alledaagse taalgedragsconventies (aanspreken, begroeten, afscheid nemen, voorstellen, bedanken, zich verontschuldigen) om elementair sociaal contact te leggen
* De communicatie is volledig afhankelijk van herhaling (in traag tempo), herformulering en herstel",beheersingsniveau creëren,,,31/08/2015,,sec-3.6-2335183276,http://ilearn.ilabt.imec.be/vocab/ondniv/sec-gr1-bstroom,http://ilearn.ilabt.imec.be/vocab/curr1/c-andere-talen,http://ilearn.ilabt.imec.be/vocab/curr1/s-1-communicatie
Secundair onderwijs,Gewoon,1ste graad,B-stroom,3. Competenties in andere talen,Eindtermen,Bouwsteen,Kenmerken en principes van vreemde talen begrijpen om ze in te zetten bij het communiceren.,3.7,"De leerlingen gebruiken kenmerken, mogelijkheden en principes van vreemde talen als communicatiemiddelen in functie van doelgerichte communicatie.",Nee,,"'- Tekststructuur
- Communicatiemodel: zender, boodschap, ontvanger, kanaal, doel
- Registers","'- Gebruik van registers
- Gebruik van compenserende strategieën bij falende communicatie",,,,beheersingsniveau toepassen,,,31/08/2015,,sec-3.7-1363684606,http://ilearn.ilabt.imec.be/vocab/ondniv/sec-gr1-bstroom,http://ilearn.ilabt.imec.be/vocab/curr1/c-andere-talen,http://ilearn.ilabt.imec.be/vocab/curr1/s-1-taalsysteem
