Niveau,Soort,Graad,Onderwijsvorm,Finaliteit,Sleutelcompetentie,Wetenschapsdomein,Type onderwijsdoel,Type onderdeel,Onderdeel,Nummer / Code,Onderwijsdoel,Attitudinaal,Feitenkennis,Conceptuele kennis,Procedurele kennis,Metacognitieve kennis,Context,Tekstkenmerken,Cognitieve dimensie,Affectieve dimensie,Psychomotorische dimensie,Studierichtingen,Geldig vanaf,Geldig tot,Id,Onderwijsniveau_id,Verwante sleutelcompetentie,Verwante bouwsteen
Secundair onderwijs,Gewoon,3de graad,bso,Finaliteit arbeidsmarkt,10. Competenties inzake duurzaamheid,,Eindtermen,Bouwsteen,"Natuurwetenschappelijke, technologische en wiskundige concepten en methoden inzetten om problemen op te lossen en om objecten, systemen en hun interacties te onderzoeken en te begrijpen.",6.17,De leerlingen analyseren natuurlijke en technische systemen aan de hand van aangereikte STEM-concepten.,Nee,,"'- Wiskundige, natuurwetenschappelijke en technologische concepten uit eindtermen van de derde graad arbeidsmarktfinaliteit
- Natuurlijke en technische systemen
- STEM concepten (cross-cutting concepts)
‣ Energie, materie en informatie
‣ Oorzaak en gevolg, terugkoppeling
‣ Patronen
‣ Verhouding en hoeveelheid
‣ Stabiliteit en verandering
‣ Structuur en functie
‣ Systemen en modellen","'- Identificeren van het behoud en omzetting van materie, energie of informatie in en tussen systemen
- Identificeren van (causale) verbanden en terugkoppeling om te verklaren en te voorspellen
- Herkennen van regelmaat om gegevens te ordenen en systemen te evalueren
- Herkennen van de invloed van schaal, proportie en aantal op de eigenschappen van systemen
- Bepalen van de invloed van verstoringen op systemen
- Leggen van de relatie tussen de vorm en de opbouw van dat systeem met de eigenschappen en de functie van dit systeem en vice versa
- Benaderend weergeven van fenomenen door ze af te bakenen en te modelleren",,,,beheersingsniveau analyseren,,,,,,sec-6.17-3641193307,http://ilearn.ilabt.imec.be/vocab/ondniv/sec-gr3-arbeidsmarkt,http://ilearn.ilabt.imec.be/vocab/curr1/c-duurzaamheid,http://ilearn.ilabt.imec.be/vocab/curr1/s-stem-onderzoek
Secundair onderwijs,Gewoon,3de graad,bso,Finaliteit arbeidsmarkt,10. Competenties inzake duurzaamheid,,Eindtermen,Bouwsteen,"Natuurwetenschappelijke, technologische en wiskundige concepten en methoden inzetten om problemen op te lossen en om objecten, systemen en hun interacties te onderzoeken en te begrijpen.",6.18,De leerlingen ontwerpen een oplossing voor een probleem door concepten en praktijken uit verschillende STEM-disciplines geïntegreerd aan te wenden.,Nee,,"'- Wiskundige, natuurwetenschappelijk, technologische en STEM- concepten uit eindtermen van de derde graad arbeidsmarktfinaliteit","'- Toepassen van probleemoplossende strategieën&gt; Definiëren van het probleem&gt; Bepalen van criteria voor de oplossing&gt; Identificeren van deelproblemen en erbij horende wiskundige, wetenschappelijke of technologische concepten&gt; Bedenken van mogelijke oplossingen voor deelproblemen&gt; Testen, evalueren en bijsturen van de totaaloplossing&gt; Toepassen van wiskundige, natuurwetenschappelijke, technologische en STEM- concepten en praktijken om deelproblemen op te lossen&gt; Integreren van deeloplossingen&gt; Testen, evalueren en bijsturen van de totaaloplossing",,'◦ Elke STEM-discipline komt ten minste één maal geïntegreerd aan bod.,,beheersingsniveau creëren,,,,,,sec-6.18-1027412927,http://ilearn.ilabt.imec.be/vocab/ondniv/sec-gr3-arbeidsmarkt,http://ilearn.ilabt.imec.be/vocab/curr1/c-duurzaamheid,http://ilearn.ilabt.imec.be/vocab/curr1/s-stem-onderzoek
Secundair onderwijs,Gewoon,3de graad,bso,Finaliteit arbeidsmarkt,10. Competenties inzake duurzaamheid,,Eindtermen,Bouwsteen,"Natuurwetenschappelijke, technologische en wiskundige concepten en methoden inzetten om problemen op te lossen en om objecten, systemen en hun interacties te onderzoeken en te begrijpen.",6.19,De leerlingen beargumenteren vanuit verschillende invalshoeken keuzes bij het gebruik van technische systemen.,Nee,,"'- Wiskundige, natuurwetenschappelijke en technologische concepten uit eindtermen van de derde graad arbeidsmarktfinaliteit
- Invalshoeken zoals ecologisch, ethisch, technisch, cultureel, maatschappelijk, economisch
- Relaties tussen invalshoeken","'- Toepassen van criteria om een geschikte keuze te bepalen
- Afwegen van argumenten uit verschillende invalshoeken",'- Eigen normen en waarden,,,beheersingsniveau evalueren,"Handelen vanuit een persoonlijk kader waarin voorkeuren voor waarden, opvattingen, gedragingen , gebeurtenissen, informatie, taken, strategieën,… geïnternaliseerd zijn, maar waarbij nog aandacht nodig is voor de balans tussen conflicterende aspecten",,,,,sec-6.19-207353317,http://ilearn.ilabt.imec.be/vocab/ondniv/sec-gr3-arbeidsmarkt,http://ilearn.ilabt.imec.be/vocab/curr1/c-duurzaamheid,http://ilearn.ilabt.imec.be/vocab/curr1/s-stem-onderzoek
Secundair onderwijs,Gewoon,3de graad,bso,Finaliteit arbeidsmarkt,10. Competenties inzake duurzaamheid,,Eindtermen,Bouwsteen,"Natuurwetenschappelijke, technologische en wiskundige concepten en methoden inzetten om problemen op te lossen en om objecten, systemen en hun interacties te onderzoeken en te begrijpen.",6.20,De leerlingen leggen aan de hand van concrete maatschappelijke uitdagingen de wisselwerking tussen STEM-disciplines onderling en tussen STEM-disciplines met de maatschappij uit.,Nee,,"'- Wiskundige, natuurwetenschappelijke en technologische concepten uit eindtermen van de derde graad arbeidsmarktfinaliteit
- Relatie tussen maatschappelijke behoeften, keuzes en STEM-toepassingen
- Wiskunde, wetenschappen en technologie als onderdeel van de culturele ontwikkeling
- Belang van interdisciplinariteit en multiperspectiviteit bij het aanpakken van grote uitdagingen",,,"'◦ Contexten zoals klimaatverandering, hernieuwbare energie, zorg en gezondheid, onderwijs, watervoorziening, mobiliteit, leefbare en duurzame steden, oceaanvervuiling komen aan bod.◦ De duurzame ontwikkelingsdoelen zoals geformuleerd door de internationale gemeenschap worden aangereikt (SDG's, sustainable development goals).",,beheersingsniveau begrijpen,,,,,,sec-6.20-3032657561,http://ilearn.ilabt.imec.be/vocab/ondniv/sec-gr3-arbeidsmarkt,http://ilearn.ilabt.imec.be/vocab/curr1/c-duurzaamheid,http://ilearn.ilabt.imec.be/vocab/curr1/s-stem-onderzoek
Secundair onderwijs,Gewoon,3de graad,bso,Finaliteit arbeidsmarkt,10. Competenties inzake duurzaamheid,,Eindtermen,Bouwsteen,De wederzijdse invloed tussen maatschappelijke domeinen en ontwikkelingen en de impact ervan op de (globale) samenleving en het individu kritisch benaderen.,7.11,De leerlingen handelen met het oog op duurzame ontwikkeling.,Ja,,,,,,,,,,,,,sec-7.11-1275011515,http://ilearn.ilabt.imec.be/vocab/ondniv/sec-gr3-arbeidsmarkt,http://ilearn.ilabt.imec.be/vocab/curr1/c-duurzaamheid,http://ilearn.ilabt.imec.be/vocab/curr1/s-maatschappijkritisch-denken
Secundair onderwijs,Gewoon,3de graad,bso,Finaliteit arbeidsmarkt,10. Competenties inzake duurzaamheid,,Eindtermen,Bouwsteen,De wederzijdse invloed tussen maatschappelijke domeinen en ontwikkelingen en de impact ervan op de (globale) samenleving en het individu kritisch benaderen.,7.12,De leerlingen illustreren hoe systeemdenken kan worden toegepast op duurzaamheidskwesties.,Nee,,"'- De betekenis en eigenschappen van systeemdenken, oorzaak-gevolg-relaties, onderscheid geheel-onderdeel binnen systemen, verschillende perspectieven, onzekerheid
- Lokale en mondiale verwevenheid en interactie",'- Toepassen van systeemdenken,,"'◦ De eindterm wordt gerealiseerd binnen volgend toepassingsgebied: van lokaal over regionaal tot mondiaal en doorheen de tijd.
◦ Het referentiekader voor de duurzame ontwikkelingsdoelen is ‘de Duurzame Ontwikkelingsdoelstellingen’ zoals geformuleerd door de internationale gemeenschap (SDG's).",,beheersingsniveau begrijpen,,,,,,sec-7.12-601485857,http://ilearn.ilabt.imec.be/vocab/ondniv/sec-gr3-arbeidsmarkt,http://ilearn.ilabt.imec.be/vocab/curr1/c-duurzaamheid,http://ilearn.ilabt.imec.be/vocab/curr1/s-maatschappijkritisch-denken
Secundair onderwijs,Gewoon,3de graad,bso,Finaliteit arbeidsmarkt,10. Competenties inzake duurzaamheid,,Eindtermen,Bouwsteen,"Plaatsbegrip hanteren om lokale, nationale en internationale gebeurtenissen in een geografisch kader te plaatsen.",9.2,De leerlingen analyseren aspecten van het ruimtegebruik.,Nee,,"'- Aspecten van ruimtegebruik zoals wonen, werken, recreatie, verkeer, natuur, toerisme
- Beïnvloedende factoren zoals demografie, politiek en beleid, economie, technologie
- Duurzaam ruimtegebruik","'- Gebruiken van geografische hulpbronnen en toepassen van terreintechnieken uit eindterm 9.4
- Systeemdenken",,"'◦ De eindterm wordt gerealiseerd aan de hand van een plaats, stad of regio en in functie van de eigen leefwereld, de actualiteit of vanuit authentieke contexten.",,beheersingsniveau analyseren,,,,,,sec-9.2-1833862758,http://ilearn.ilabt.imec.be/vocab/ondniv/sec-gr3-arbeidsmarkt,http://ilearn.ilabt.imec.be/vocab/curr1/c-duurzaamheid,http://ilearn.ilabt.imec.be/vocab/curr1/s-landschap-en-plaats
Secundair onderwijs,Gewoon,3de graad,bso,Finaliteit arbeidsmarkt,"6. Competenties inzake wiskunde, exacte wetenschappen en technologie",,Eindtermen,Bouwsteen,Inzicht ontwikkelen in en omgaan met getallen en hoeveelheden: getallenleer.,6.1,"De leerlingen rekenen in functionele contexten met gehele en decimale getallen, breuken, procenten en verhoudingen.",Nee,,"'- Machtsverheffing met exponent twee en drie
- Verband tussen decimale getallen, breuken, procenten en verhoudingen","'- Gebruiken van een geschikt rekenmodel zoals een verhoudingstabel
- Kiezen van de juiste bewerking
- Met ICT
‣ Functioneel rekenen: optellen, aftrekken, vermenigvuldigen, delen, machtsverheffen met exponent twee en drie, rekenen met procenten en verhoudingen
‣ Naar elkaar omzetten, vergelijken en ordenen van breuken, decimale getallen, procenten en verhoudingen 
- Zonder ICT
‣ Toepassen van strategieën om handig te rekenen
‣ Schatten van de grootteorde van resultaten van bewerkingen
‣ Zinvol afronden",,"'◦ De eindterm wordt in functionele contexten gerealiseerd.◦ Ten minste volgende grootheden komen aan bod: lengte, omtrek, oppervlakte, inhoud of volume, geldwaarde, snelheid, concentratie.",,beheersingsniveau toepassen,,,,,,sec-6.1-2471978869,http://ilearn.ilabt.imec.be/vocab/ondniv/sec-gr3-arbeidsmarkt,http://ilearn.ilabt.imec.be/vocab/curr1/c-stem,http://ilearn.ilabt.imec.be/vocab/curr1/s-wiskunde-getallenleer
Secundair onderwijs,Gewoon,3de graad,bso,Finaliteit arbeidsmarkt,"6. Competenties inzake wiskunde, exacte wetenschappen en technologie",,Eindtermen,Bouwsteen,"Inzicht ontwikkelen in en omgaan met relatie en verandering: zoals algebra, analyse en discrete structuren.",6.2,"De leerlingen gebruiken grafieken, tabellen en verwoordingen om verbanden in functionele contexten te beschrijven.",Nee,"'- Tabel, grafiek","'- Samenhang tussen een grafiek, een tabel en een verwoording van eenzelfde verband 
- Verwoording van een verband zoals een beschrijving, woordformule, formule
- Informatie uit een grafiek en een tabel: stijgen/dalen/constant, positieve/negatieve functiewaarden, minimum/maximum, periode
- Verbanden: lineair, exponentieel en andere","'- Aflezen van informatie uit een tabel en een grafiek
- Schetsen van een passende grafiek bij een gegeven tabel 
- Opstellen van een tabel bij een gegeven grafiek, bij een gegeven verwoording",,"'◦ De eindterm wordt in functionele contexten gerealiseerd.◦ Ten minste volgende contexten komen aan bod: enkelvoudige en samengestelde intrest, vaste en variabele kost of vast en variabel loon.",,beheersingsniveau toepassen,,,,,,sec-6.2-3337288419,http://ilearn.ilabt.imec.be/vocab/ondniv/sec-gr3-arbeidsmarkt,http://ilearn.ilabt.imec.be/vocab/curr1/c-stem,http://ilearn.ilabt.imec.be/vocab/curr1/s-wiskunde-algebra-analyse
Secundair onderwijs,Gewoon,3de graad,bso,Finaliteit arbeidsmarkt,"6. Competenties inzake wiskunde, exacte wetenschappen en technologie",,Eindtermen,Bouwsteen,Inzicht ontwikkelen in en omgaan met data en onzekerheid: zoals kansrekenen en statistiek.,6.3,"De leerlingen analyseren in functionele contexten kwantitatieve informatie uit schema’s, tabellen, diagrammen en grafieken in functie van een gegeven probleemstelling.",Nee,,"'- Frequentietabel, kruistabel, absolute en relatieve frequentie
- Staafdiagram, cirkeldiagram, lijndiagram, histogram
- Mediaan en rekenkundig gemiddelde
- Variatiebreedte
- Vaak voorkomende fouten, misconcepties, tekortkomingen en manipulaties bij het grafisch voorstellen, het numeriek samenvatten en het interpreteren van statistische informatie zoals het foutief interpreteren van percentages, het ongepast schalen van assen, het gebruik van de mediaan versus het rekenkundig gemiddelde, het onderscheid tussen een absolute toename of afname van een percentage (uitgedrukt in procentpunt) en een relatieve toename of afname van dat percentage (uitgedrukt in procent), het onderscheid tussen samenhang en causaliteit","'- Interpreteren van een gegeven frequentietabel en een gegeven kruistabel met absolute en relatieve frequenties
- Interpreteren van een gegeven grafische voorstelling: een staafdiagram, een cirkeldiagram, een lijndiagram, een histogram
- Berekenen van de mediaan, het rekenkundig gemiddelde en de variatiebreedte met ICT
- Interpreteren van de mediaan, het rekenkundig gemiddelde en de variatiebreedte 
- Verbanden leggen tussen informatie uit verschillende voorstellingswijzen",,'◦ De eindterm wordt in functionele contexten gerealiseerd.,,beheersingsniveau analyseren,,,,,,sec-6.3-2508013432,http://ilearn.ilabt.imec.be/vocab/ondniv/sec-gr3-arbeidsmarkt,http://ilearn.ilabt.imec.be/vocab/curr1/c-stem,http://ilearn.ilabt.imec.be/vocab/curr1/s-wiskunde-kansrekenen-statistiek
Secundair onderwijs,Gewoon,3de graad,bso,Finaliteit arbeidsmarkt,"6. Competenties inzake wiskunde, exacte wetenschappen en technologie",,Eindtermen,Bouwsteen,Inzicht ontwikkelen in en omgaan met data en onzekerheid: zoals kansrekenen en statistiek.,6.4,De leerlingen lichten in functionele contexten het belang toe van representativiteit bij steekproeven voor het formuleren van statistische besluiten over een populatie.,Nee,"'- Steekproef
- Populatie","'- Aselecte steekproef
- Populatie
- Selectiebias
- Criteria voor representativiteit
- Vaak voorkomende fouten, misconcepties, tekortkomingen en manipulaties bij het interpreteren van statistische informatie 
‣ Het niet gebruiken van aselecte steekproeven
‣ Het gebruik van te kleine steekproeven",,,'◦ De eindterm wordt in functionele contexten gerealiseerd.,,beheersingsniveau begrijpen,,,,,,sec-6.4-24707105,http://ilearn.ilabt.imec.be/vocab/ondniv/sec-gr3-arbeidsmarkt,http://ilearn.ilabt.imec.be/vocab/curr1/c-stem,http://ilearn.ilabt.imec.be/vocab/curr1/s-wiskunde-kansrekenen-statistiek
Secundair onderwijs,Gewoon,3de graad,bso,Finaliteit arbeidsmarkt,"6. Competenties inzake wiskunde, exacte wetenschappen en technologie",,Eindtermen,Bouwsteen,Inzicht ontwikkelen in en omgaan met data en onzekerheid: zoals kansrekenen en statistiek.,6.5,De leerlingen interpreteren kansen in eenvoudige functionele contexten.,Nee,'- Kans,"'- Kans, waarschijnlijkheid
- Verband tussen kans en relatieve frequentie
- Inschatting van grootteorde van kansen
- Kans als verhouding, percentage, breuk, decimaal getal",,,"'◦ De eindterm wordt in eenvoudige functionele contexten gerealiseerd zoals bij kansspelen, meerkeuzevragen, risico's.",,beheersingsniveau begrijpen,,,,,,sec-6.5-3711251943,http://ilearn.ilabt.imec.be/vocab/ondniv/sec-gr3-arbeidsmarkt,http://ilearn.ilabt.imec.be/vocab/curr1/c-stem,http://ilearn.ilabt.imec.be/vocab/curr1/s-wiskunde-kansrekenen-statistiek
Secundair onderwijs,Gewoon,3de graad,bso,Finaliteit arbeidsmarkt,"6. Competenties inzake wiskunde, exacte wetenschappen en technologie",,Eindtermen,Bouwsteen,Redeneringen opbouwen en abstraheren rekening houdend met de samenhang en structuur van wiskunde.,zie eindterm,6.6,Nee,,,,,,,,,,,,,,http://ilearn.ilabt.imec.be/vocab/ondniv/sec-gr3-arbeidsmarkt,http://ilearn.ilabt.imec.be/vocab/curr1/c-stem,http://ilearn.ilabt.imec.be/vocab/curr1/s-wiskunde-redeneren
Secundair onderwijs,Gewoon,3de graad,bso,Finaliteit arbeidsmarkt,"6. Competenties inzake wiskunde, exacte wetenschappen en technologie",,Eindtermen,Bouwsteen,"Modelleren en problemen oplossen door analyseren, (de)mathematiseren of aanwenden van heuristieken.",6.6,De leerlingen lossen in functionele contexten problemen op door wiskundige concepten en vaardigheden in te zetten.,Nee,,'- Wiskundige concepten uit eindtermen van de derde graad arbeidsmarktfinaliteit,"'- Toepassen van wiskundige concepten en vaardigheden uit eindtermen van de derde graad arbeidsmarktfinaliteit
- Beargumenteren van de oplossingsmethode",,'◦ De eindterm wordt in functionele contexten gerealiseerd.,,beheersingsniveau analyseren,,,,,,sec-6.6-3203082670,http://ilearn.ilabt.imec.be/vocab/ondniv/sec-gr3-arbeidsmarkt,http://ilearn.ilabt.imec.be/vocab/curr1/c-stem,http://ilearn.ilabt.imec.be/vocab/curr1/s-wiskunde-modelleren-en-heuristiek
Secundair onderwijs,Gewoon,3de graad,bso,Finaliteit arbeidsmarkt,"6. Competenties inzake wiskunde, exacte wetenschappen en technologie",,Eindtermen,Bouwsteen,"Inzicht ontwikkelen in de bouw, structuur en eigenschappen van materie in levende en niet-levende systemen.",6.7,"De leerlingen brengen informatie uit product- en materiaallabels in verband met bewust gebruik op het vlak van veiligheid, gezondheid en leefmilieu.",Nee,'- Namen en symbolen van labelspecifieke stoffen en eenheden in verschillende domeinen,"'- Chemische eigenschappen en risico’s van oplosmiddelen en zuren
- Herkomst en duurzaamheid van stoffen
- Dosis en concentratie van stoffen in relatie tot gebruik
- Functies van voedingsbestanddelen",,,"'◦ De eindterm wordt met context gerealiseerd.◦ Volgende stoffen komen aan bod- Oplosmiddelen en zuren zoals aceton, ethanol, water, thinner, terpentine, wasbenzine, zoutzuur, azijnzuur, citroenzuur- Voedingsbestanddelen zoals eiwitten, vetten, suikers, vitaminen, mineralen, additieven.",,beheersingsniveau begrijpen,,,,,,sec-6.7-2189309451,http://ilearn.ilabt.imec.be/vocab/ondniv/sec-gr3-arbeidsmarkt,http://ilearn.ilabt.imec.be/vocab/curr1/c-stem,http://ilearn.ilabt.imec.be/vocab/curr1/s-chemie
