Niveau,Soort,Graad,Onderwijsvorm,Finaliteit,Sleutelcompetentie,Wetenschapsdomein,Type onderwijsdoel,Type onderdeel,Onderdeel,Nummer / Code,Onderwijsdoel,Attitudinaal,Feitenkennis,Conceptuele kennis,Procedurele kennis,Metacognitieve kennis,Context,Tekstkenmerken,Cognitieve dimensie,Affectieve dimensie,Psychomotorische dimensie,Studierichtingen,Geldig vanaf,Geldig tot,Id,Onderwijsniveau_id,Verwante sleutelcompetentie,Verwante bouwsteen,Verwant wetenschapsdomein
Secundair onderwijs,Gewoon,2de graad,"kso, tso",Dubbele finaliteit,8. Competenties met betrekking tot historisch bewustzijn,,Eindtermen,Bouwsteen,Historische fenomenen situeren in een historisch referentiekader.,8.1,"De leerlingen onderbouwen een historisch referentiekader door gebruik te maken van structuurbegrippen, scharnierpunten en kenmerken van een periode.",Nee,"'- De zeven periodes van het courante westerse historische referentiekader: de prehistorie, het oude nabije oosten, de klassieke oudheid, de middeleeuwen, de vroegmoderne tijd, de moderne tijd, de hedendaagse tijd
- De drie dimensies van een inhoudelijk historisch referentiekader: tijd, ruimte en maatschappelijke domeinen
- Structuurbegrippen met betrekking tot 
‣ Tijd: millennium, eeuw, jaar, tijdrekening, chronologie, periode, continuïteit, verandering, evolutie, revolutie, tijdsduur
‣ Ruimte: lokaal, regionaal, (West-)Europees, westers en niet-westers, mondiaal, stedelijk en ruraal, continentaal en maritiem
‣ Maatschappelijke domeinen: politiek, sociaal, cultureel, economisch","'- Kenmerken en scharnierpunten eigen aan de middeleeuwen en de vroegmoderne tijd
- De zeven periodes van het courante westerse historische referentiekader: de prehistorie, het oude nabije oosten, de klassieke oudheid, de middeleeuwen, de vroegmoderne tijd, de moderne tijd, de hedendaagse tijd
- De drie dimensies van een inhoudelijk historisch referentiekader: tijd, ruimte en maatschappelijke domeinen",,,,,beheersingsniveau begrijpen,,,,31/08/2017,,sec-8.1-3367318261,http://ilearn.ilabt.imec.be/vocab/ondniv/sec-gr2-dubbel,http://ilearn.ilabt.imec.be/vocab/curr1/c-historisch-bewustzijn,http://ilearn.ilabt.imec.be/vocab/curr1/s-historische-tijdlijn,
Secundair onderwijs,Gewoon,2de graad,"kso, tso",Dubbele finaliteit,8. Competenties met betrekking tot historisch bewustzijn,,Eindtermen,Bouwsteen,Historische fenomenen situeren in een historisch referentiekader.,8.2,"De leerlingen onderscheiden voor de middeleeuwen en de vroegmoderne tijd kenmerken van westerse en niet-westerse samenlevingen, gelijkenissen en verschillen in kenmerken tussen samenlevingen evenals gelijkenissen en verschillen in kenmerken van samenlevingen uit vorige periodes.",Nee,"'- Kenmerken van westerse en niet-westerse samenlevingen uit de middeleeuwen en de vroegmoderne tijd voor elk van de maatschappelijke domeinen:
‣ Politiek: kenmerken zoals staatsvorming en veranderende territoriale invulling; imperialisme; kolonialisme; politieke revolutie; bestuurlijke organisatie en staatsvorm (zoals monarchie, republiek, stadstaat, absolutisme, democratie); grondwet; vertegenwoordiging; (de)centralisatie; rechtspraak
‣ Sociaal: kenmerken zoals gelaagde samenleving; nomadische, agrarische en industriële samenleving; stedelijke samenleving; (on)gelijkheid; (on)vrijheid; slavernij; oorlog, geweld en vrede; minderheden; wij-zij-denken; burgerrechten; gezinsorganisatie; demografische processen; migratie; interactie met natuur
‣ Cultureel: kenmerken zoals tradities en gewoonten; mens- en wereldbeelden; kunst- en cultuuruitingen; culturele en artistieke stromingen; filosofie; levensbeschouwing en levensbeschouwelijke organisatie; religieuze hervormingen en breuk; multiculturele samenleving; wetenschappen en technologie; onderwijs; drukkunst
‣ Economisch: kenmerken zoals economische systemen; landbouw; nijverheid; handel; industrialisering; kapitalisme; mondialisering; koopkracht en levensstandaard; vraag en aanbod; concurrentie; commercialisering; overheidsregulering; arbeidsorganisatie; transport(r)evolutie; innovatie","'- Kenmerken van westerse en niet-westerse samenlevingen uit de middeleeuwen en de vroegmoderne tijd voor elk van de maatschappelijke domeinen:
‣ Politiek: kenmerken zoals staatsvorming en veranderende territoriale invulling; imperialisme; kolonialisme; politieke revolutie; bestuurlijke organisatie en staatsvormen (zoals monarchie, republiek, stadstaat, absolutisme, democratie); grondwet; vertegenwoordiging; (de)centralisatie; rechtspraak
‣ Sociaal: kenmerken zoals gelaagde samenleving; nomadische, agrarische en industriële samenleving; stedelijke samenleving; (on)gelijkheid; (on)vrijheid; slavernij; oorlog, geweld en vrede; minderheden; wij-zij-denken; burgerrechten; gezinsorganisatie; demografische processen; migratie; interactie met natuur
‣ Cultureel: kenmerken zoals tradities en gewoonten; mens- en wereldbeelden; kunst- en cultuuruitingen; culturele en artistieke stromingen; filosofie; levensbeschouwing en levensbeschouwelijke organisatie; religieuze hervormingen en breuk; multiculturele samenleving; wetenschappen en technologie; onderwijs; drukkunst
‣ Economisch: kenmerken zoals economische systemen; landbouw; nijverheid; handel; industrialisering; kapitalisme; mondialisering; koopkracht en levensstandaard; vraag en aanbod; concurrentie; commercialisering; overheidsregulering; arbeidsorganisatie; transport(r)evolutie; innovatie
- Verbanden en dynamiek tussen de maatschappelijke domeinen 
- Gelijkenissen en verschillen in dezelfde periode (synchroon) en tussen verschillende periodes (diachroon)",'- Hanteren van meerdere perspectieven (multiperspectiviteit),,,,beheersingsniveau analyseren,,,,31/08/2017,,sec-8.2-1944228487,http://ilearn.ilabt.imec.be/vocab/ondniv/sec-gr2-dubbel,http://ilearn.ilabt.imec.be/vocab/curr1/c-historisch-bewustzijn,http://ilearn.ilabt.imec.be/vocab/curr1/s-historische-tijdlijn,
Secundair onderwijs,Gewoon,2de graad,"kso, tso",Dubbele finaliteit,8. Competenties met betrekking tot historisch bewustzijn,,Eindtermen,Bouwsteen,Historische fenomenen situeren in een historisch referentiekader.,8.3,De leerlingen benoemen verschillen en gelijkenissen tussen de courante westerse periodisering en een andere periodisering in tijd en ruimte.,Nee,,"'- Principes van periodisering zoals afbakening op basis van een selectie van kenmerken en van gebeurtenissen, symbolische begin- en einddatum, constructie achteraf
- Beperkingen van periodisering in tijd, ruimte en maatschappelijke domeinen
- De zeven periodes van het courante westerse historische referentiekader: de prehistorie, het oude nabije oosten, de klassieke oudheid, de middeleeuwen, de vroegmoderne tijd, de moderne tijd, de hedendaagse tijd",,,,,beheersingsniveau begrijpen,,,,31/08/2017,,sec-8.3-1949369681,http://ilearn.ilabt.imec.be/vocab/ondniv/sec-gr2-dubbel,http://ilearn.ilabt.imec.be/vocab/curr1/c-historisch-bewustzijn,http://ilearn.ilabt.imec.be/vocab/curr1/s-historische-tijdlijn,
Secundair onderwijs,Gewoon,2de graad,"kso, tso",Dubbele finaliteit,8. Competenties met betrekking tot historisch bewustzijn,,Eindtermen,Bouwsteen,Kritisch reflecteren met en over historische bronnen.,8.4,"De leerlingen evalueren de context, de betrouwbaarheid, de representativiteit en de bruikbaarheid van historische bronnen in het licht van een historische vraag.",Nee,"'- Standplaatsgebondenheid
- Context, betrouwbaarheid, representativiteit en bruikbaarheid","'
• Standplaatsgebondenheid, perspectief van de maker of auteur, doelpubliek, onderscheid tussen bronnen en werken van historici, primaire en secundaire bronnen, functie
• Betekenis van overblijfselen en van soorten historische bronnen zoals geschreven, mondelinge, (audio)visuele en materiële bronnen
• Context, betrouwbaarheid, representativiteit en bruikbaarheid
• Structuurbegrippen met betrekking tot de betrouwbaarheid, de representativiteit en de bruikbaarheid van een bron zoals argumentatie, interpretatie, (on)beoogd effect, veralgemening, vooroordeel, anachronisme, drogreden, stereotypering","'- Interpreteren van contextinformatie
- Evalueren van de betrouwbaarheid, de representativiteit en de bruikbaarheid van historische bronnen",,,,beheersingsniveau evalueren,,,,31/08/2017,,sec-8.4-54876916,http://ilearn.ilabt.imec.be/vocab/ondniv/sec-gr2-dubbel,http://ilearn.ilabt.imec.be/vocab/curr1/c-historisch-bewustzijn,http://ilearn.ilabt.imec.be/vocab/curr1/s-bronnenkritiek,
Secundair onderwijs,Gewoon,2de graad,"kso, tso",Dubbele finaliteit,8. Competenties met betrekking tot historisch bewustzijn,,Eindtermen,Bouwsteen,Tot beargumenteerde historische beeldvorming komen vanuit verschillende perspectieven.,8.5,De leerlingen vullen op beargumenteerde wijze historische beeldvorming aan vanuit een historische vraag en aan de hand van historische bronnen.,Nee,"'- Structuurbegrippen met betrekking tot tijd, ruimte en maatschappelijke domeinen vermeld in de feitenkennis van eindterm 8.1
- Structuurbegrippen met betrekking tot typische historische redeneerwijzen zoals oorzaak en gevolg, toeval, perspectief, historische inleving, continuïteit, verandering, argument, bewijs, bedoelde en onbedoelde handelingen en gevolgen, historische contextualisering, verband, veralgemening, stereotypering",'- Een selectie van de kenmerken van de middeleeuwen en de vroegmoderne tijd vermeld in de conceptuele kennis van eindterm 8.2,"'- Toepassen van historische redeneerwijzen zoals causaal redeneren, meerdere perspectieven hanteren, zich inleven in de context van het verleden, continuïteit en verandering analyseren, bewijs gebruiken, actualiseren en historiseren, tussen historische feiten verbanden leggen, historisch contextualiseren, over bronnen reflecteren, veralgemening en stereotypering onderzoeken 
- Aanvullen van historische beeldvorming zoals tekstuele, grafische, dramatische of (audio)visuele beeldvorming",,,,beheersingsniveau evalueren,,,,31/08/2017,,sec-8.5-3672698006,http://ilearn.ilabt.imec.be/vocab/ondniv/sec-gr2-dubbel,http://ilearn.ilabt.imec.be/vocab/curr1/c-historisch-bewustzijn,http://ilearn.ilabt.imec.be/vocab/curr1/s-historische-beeldvorming,
Secundair onderwijs,Gewoon,2de graad,"kso, tso",Dubbele finaliteit,8. Competenties met betrekking tot historisch bewustzijn,,Eindtermen,Bouwsteen,"Over de complexe relatie tussen verleden, heden en toekomst reflecteren en deze duiden.",8.6,De leerlingen lichten binnen een gegeven probleemstelling de invloed van hun eigen standplaatsgebondenheid en die van anderen op historische beeldvorming toe.,Nee,'- Standplaatsgebondenheid,"'- Standplaatsgebondenheid 
- Onderscheid tussen verleden en geschiedenis",,'- De invloed van de eigen standplaatsgebondenheid,,,beheersingsniveau begrijpen,"Voorkeur tonen voor en belang hechten aan waarden, opvattingen, gedragingen, gebeurtenissen, informatie, taken, strategieën,…",,,31/08/2017,,sec-8.6-3516702926,http://ilearn.ilabt.imec.be/vocab/ondniv/sec-gr2-dubbel,http://ilearn.ilabt.imec.be/vocab/curr1/c-historisch-bewustzijn,http://ilearn.ilabt.imec.be/vocab/curr1/s-historische-dynamieken,
Secundair onderwijs,Gewoon,2de graad,"kso, tso",Dubbele finaliteit,8. Competenties met betrekking tot historisch bewustzijn,,Eindtermen,Bouwsteen,"Over de complexe relatie tussen verleden, heden en toekomst reflecteren en deze duiden.",8.7,De leerlingen illustreren hoe mythevorming over historische fenomenen historische beeldvorming vervormt.,Nee,,"'- Mythevorming, herinnering, geschiedenis
- Onderscheid tussen verleden en geschiedenis
- Historische fenomenen zoals personen, plaatsen, gebeurtenissen en ontwikkelingen
- Redenen voor mythevorming zoals vormen van een gemeenschappelijke identiteit, aanwakkeren van groepsgevoel, ontwikkelen van een gevoel van trots of slachtofferschap, waardenoverdracht, omdat de gebeurtenis tot de verbeelding spreekt of als ingrijpend wordt ervaren",,,,,beheersingsniveau begrijpen,,,,31/08/2017,,sec-8.7-761668668,http://ilearn.ilabt.imec.be/vocab/ondniv/sec-gr2-dubbel,http://ilearn.ilabt.imec.be/vocab/curr1/c-historisch-bewustzijn,http://ilearn.ilabt.imec.be/vocab/curr1/s-historische-dynamieken,
Secundair onderwijs,Gewoon,2de graad,"kso, tso",Dubbele finaliteit,8. Competenties met betrekking tot historisch bewustzijn,,Eindtermen,Bouwsteen,"Over de complexe relatie tussen verleden, heden en toekomst reflecteren en deze duiden.",8.8,De leerlingen lichten betekenissen toe die vandaag gegeven worden aan historische fenomenen uit de middeleeuwen en de vroegmoderne tijd.,Nee,'- Een selectie van de kenmerken van de middeleeuwen en de vroegmoderne tijd vermeld in de feitenkennis van eindterm 8.2,"'- Een selectie van de kenmerken van de middeleeuwen en de vroegmoderne tijd vermeld in de conceptuele kennis van eindterm 8.2
- Betekenisgeving aan het verleden zoals het belang voor een grote groep mensen, de impact en gevolgen voor latere periodes en samenlevingen, de band met het heden, de rol in persoonlijke en collectieve identiteitsontwikkeling, de rol in waardenoverdracht, de rol in het nastreven van sociale cohesie",,,,,beheersingsniveau begrijpen,,,,31/08/2017,,sec-8.8-3991430656,http://ilearn.ilabt.imec.be/vocab/ondniv/sec-gr2-dubbel,http://ilearn.ilabt.imec.be/vocab/curr1/c-historisch-bewustzijn,http://ilearn.ilabt.imec.be/vocab/curr1/s-historische-dynamieken,
Secundair onderwijs,Gewoon,2de graad,"kso, tso",Dubbele finaliteit,9. Competenties met betrekking tot ruimtelijk bewustzijn,,Eindtermen,Bouwsteen,"Personen, plaatsen, patronen en processen situeren op verschillende ruimtelijke schaalniveaus en tijdsschalen.",9.1,"De leerlingen situeren personen, plaatsen, patronen en processen op relevante ruimtelijke schaalniveaus.",Nee,"'- Sterrenkundige invalshoek: wereldgradennet, noorderbreedte, zuiderbreedte, westerlengte, oosterlengte, pool, evenaar, halfrond, meridiaan, breedtecirkel
- Fysischgeografische invalshoek: klimaatzone, vegetatiezone, zee, oceaan, continent, rivier, meer, reliëfeenheid
- Politiek-, sociaal- en economischgeografische invalshoek: stad, staat, natie, werelddeel, wereldblok, VN, EU, BBP, globaliseringsindex, ontwikkelingsgraad, bevolkingsdichtheid, goederenstroom, financiële stroom, datastroom, toeristische stroom, migratiestroom","'- Sterrenkundige invalshoek: coördinatenstelsel, lengteligging, breedteligging, polen, evenaar, halfronden, meridianen en breedtecirkels
- Fysischgeografische invalshoek: klimaat- en vegetatiezones, zeeën, oceanen, continenten, rivieren, meren, reliëfeenheden, bodems
- Politiek-, sociaal- en economischgeografische invalshoek: steden, staten, naties, werelddelen, wereldblokken, VN, EU en andere actuele politiek-economische samenwerkingsverbanden (zoals G8, G20, OPEC), BBP, globaliseringsindex, ontwikkelingsgraad, bevolkingsdichtheid, bevolkingsdynamiek (zoals bevolkingsgroei, vergrijzing), landbouwsystemen, industriële regio's, ontginningsregio's, goederenstromen, financiële stromen, datastromen, toeristische stromen, migratiestromen
- Principes van absoluut en relatief situeren","'- Toepassen van principes van absoluut en relatief situeren
- Gebruiken van geografische hulpbronnen uit eindterm 9.7",,"'◦ De eindterm wordt gerealiseerd aan de hand van situeringen uit de eindtermen 9.2, 9.3, 9.4, 9.5 en 9.6.",,beheersingsniveau toepassen,,,,31/08/2017,,sec-9.1-2589386782,http://ilearn.ilabt.imec.be/vocab/ondniv/sec-gr2-dubbel,http://ilearn.ilabt.imec.be/vocab/curr1/c-ruimtelijk-bewustzijn,http://ilearn.ilabt.imec.be/vocab/curr1/s-ruimte-en-tijd,
Secundair onderwijs,Gewoon,2de graad,"kso, tso",Dubbele finaliteit,9. Competenties met betrekking tot ruimtelijk bewustzijn,,Eindtermen,Bouwsteen,"Plaatsbegrip hanteren om lokale, nationale en internationale gebeurtenissen in een geografisch kader te plaatsen.",9.2,De leerlingen illustreren hoe personen betekenis geven aan plaatsen.,Nee,,"'- Factoren die de beleving en betekenis van een plaats beïnvloeden zoals de persoonlijke, sociale, maatschappelijke, politieke en culturele context
- Reële, ervaren en mentale afstand en tijd
- Mentale kaart",,,,,beheersingsniveau begrijpen,"Open staan voor opvattingen, gedrag, gebeurtenissen, informatie, taken, strategieën,…",,,31/08/2017,,sec-9.2-1324266564,http://ilearn.ilabt.imec.be/vocab/ondniv/sec-gr2-dubbel,http://ilearn.ilabt.imec.be/vocab/curr1/c-ruimtelijk-bewustzijn,http://ilearn.ilabt.imec.be/vocab/curr1/s-landschap-en-plaats,
Secundair onderwijs,Gewoon,2de graad,"kso, tso",Dubbele finaliteit,9. Competenties met betrekking tot ruimtelijk bewustzijn,,Eindtermen,Bouwsteen,"Ruimtelijke patronen en processen aan het aardoppervlak verklaren als het resultaat van interacties tussen natuurlijke processen onderling, tussen menselijke processen onderling en tussen natuurlijke en menselijke processen.",9.3,De leerlingen beschrijven demografische processen op verschillende ruimtelijke schaalniveaus.,Nee,"'- Geboortecijfer, sterftecijfer, natuurlijke aangroei
- Emigratie, immigratie, migratiesaldo
- Migratiestroom
- Bevolkingsgroei
- Bevolkingsdichtheid
- Landelijke en stedelijke bevolking
- Leeftijdsstructuur, vergrijzing, leeftijdshistogram
- Geboortebeleid","'- Demografische indicatoren
‣ Geboortecijfer, sterftecijfer, natuurlijke aangroei, leeftijdsstructuur
‣ Migratiesaldo
‣ Bevolkingsdichtheid
‣ Familiestructuren
‣ Ontwikkelingsgraad zoals Human Development Index
‣ Kwantitatieve verhouding tussen landelijke en stedelijke bevolking
- Demografische processen
‣ Bevolkingsgroei
‣ Emigratie, immigratie
‣ Vergrijzing
- Beïnvloedende factoren op demografische indicatoren en processen
‣ Motivatie voor migratie zoals politieke systemen, oorlogssituatie
‣ Geboortebeleid
‣ Fysisch
# Klimaat met inbegrip van klimaatverandering
# Reliëf
# Bodem: zoals vruchtbaarheid
‣ Sociaal-economisch: welzijn, welvaart, armoede
- Ruimtelijke spreiding van migratiestromen",,,"'◦ De eindterm wordt gerealiseerd aan de hand van casussen op verschillende relevante ruimtelijke schaalniveaus, gaande van lokaal tot mondiaal.
◦ De eindterm wordt gerealiseerd aan de hand van casussen uit verschillende regio’s van de wereld.",,beheersingsniveau begrijpen,,,,31/08/2017,,sec-9.3-131282367,http://ilearn.ilabt.imec.be/vocab/ondniv/sec-gr2-dubbel,http://ilearn.ilabt.imec.be/vocab/curr1/c-ruimtelijk-bewustzijn,http://ilearn.ilabt.imec.be/vocab/curr1/s-mens-en-leefomgeving,
Secundair onderwijs,Gewoon,2de graad,"kso, tso",Dubbele finaliteit,9. Competenties met betrekking tot ruimtelijk bewustzijn,,Eindtermen,Bouwsteen,"Ruimtelijke patronen en processen aan het aardoppervlak verklaren als het resultaat van interacties tussen natuurlijke processen onderling, tussen menselijke processen onderling en tussen natuurlijke en menselijke processen.",9.4,De leerlingen beschrijven economische processen op verschillende ruimtelijke schaalniveaus.,Nee,"'- Productie, ontginning, energiewinning, landbouw, industrie,  dienst
- Consumptie, vraag en aanbod, afzetmarkt
- Goederenstroom, financiële stroom, datastroom, toeristische stroom
- Mondialisering","'- Productie 
‣ Ontginning van grondstoffen, energieproductie, landbouw, industrie, diensten
‣ Productiewijzen: traditioneel versus modern, duurzaam versus niet duurzaam, extensief versus intensief
- Consumptie
‣ Vraag en aanbod, afzetmarkt
‣ Consumptiewijzen: duurzaam versus niet duurzaam
- Netwerken: goederenstromen, financiële stromen, datastromen, toeristische stromen, landgrabbing
- Beïnvloedende factoren op economische processen
‣ Geopolitieke factoren zoals staatsvorm, stabiliteit
‣ Fysisch
# Klimaat, met inbegrip van klimaatverandering
# Reliëf
# Bodem: zoals vruchtbaarheid
# Ondergrond
‣ Sociaal-economisch zoals welzijn, welvaart, scholingsgraad
- Mondialisering",,,"'◦ De eindterm wordt gerealiseerd aan de hand van casussen op verschillende relevante ruimtelijke schaalniveaus, gaande van lokaal tot mondiaal.
◦ De eindterm wordt gerealiseerd aan de hand van casussen uit verschillende regio’s van de wereld.",,beheersingsniveau begrijpen,,,,31/08/2017,,sec-9.4-725193495,http://ilearn.ilabt.imec.be/vocab/ondniv/sec-gr2-dubbel,http://ilearn.ilabt.imec.be/vocab/curr1/c-ruimtelijk-bewustzijn,http://ilearn.ilabt.imec.be/vocab/curr1/s-mens-en-leefomgeving,
